sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
173971,"Item Name: Velveeta Cheesy Skillets Chicken Bacon Ranch Dinner Kit, 11.5 oz Box
Bullet Point 1: One 11.5 oz. box of Velveeta Skillets Chicken Bacon Ranch Dinner Kit
Bullet Point 2: Made with real cheese
Bullet Point 3: Just add chicken
Bullet Point 4: Ready in about 20 minutes
Bullet Point 5: Each box makes about 5 1-cup servings
Bullet Point 6: Great tasting flavor; chicken bacon ranch
Value: 11.5
Unit: Ounce
",https://m.media-amazon.com/images/I/81-80NO2yfL.jpg,3.42,11.5,,,,11.5 oz Box,adult,,,0.0,,1,0,0,0,,Velveeta,Cheesy Skillets Chicken Bacon Ranch Dinner Kit,Grocery & Gourmet Food,solid,oz,box,cardboard,"Convenience-focused dinner kit with a recognizable brand name, positioned as a quick meal solution. Standard cardboard packaging and lack of premium indicators suggest mid-range pricing. The 'just add chicken' instruction may influence price perception as it requires additional purchase. Serving size and ready-in-20-minutes claim highlight value for time-saving consumers."
12951,"Item Name: Maisie Janes, Cashew Butter Creamy, 12 Ounce
Bullet Point 1: Non-GMO Project Verified
Bullet Point 2: Gluten Free
Bullet Point 3: Made in our plant that does not process peanuts
Product Description: Maisie Jane's Cashew Butter
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81Z99hnskML.jpg,37.83,12.0,Non-GMO Project Verified,,,,unisex,,,,,1,0,0,0,,Maisie Jane's,Creamy Cashew Butter,Grocery & Gourmet Food,cream,oz,jar,glass,"Non-GMO and gluten-free cashew butter positioned as a natural, health-conscious spread. Standard jar packaging and absence of premium branding suggest mid-range pricing. Value-driven with clear health claims and allergen-friendly production."
44083,"Item Name: Organic Rooibos Tea Equal Exchange 20 Bags Box
Value: 20.0
Unit: Count
",https://m.media-amazon.com/images/I/81Z4d44znTL.jpg,5.46,20.0,USDA Organic,,,20 Tea Bags,unisex,,,1.0,1.0,1,1,0,0,,Equal Exchange,Organic Rooibos Herbal Tea,Grocery & Gourmet Food,Tea Bags,count,box,cardboard,"Premium organic herbal tea with fair trade and USDA Organic certifications, indicating higher quality and ethical sourcing. The packaging emphasizes small farmers and big change, reinforcing a premium and socially responsible brand image. The product is positioned as a high-end, natural, and caffeine-free tea option, likely commanding a higher price point compared to conventional teas."
209552,"Item Name: Nature’s Turn Freeze-Dried Fruit Snacks, Pineapple Crisps, Pack of 2 (1.2 oz Each)
Bullet Point 1: Imagine your favorite fresh fruit, freeze dried into a light, crispy snack that can be packed for any adventure, on the trails, in school lunches, at parks, or as an added topping for cereal, yogurts, smoothies and salads
Bullet Point 2: Freshest, ripest, non-gmo, 100% fruit snacks, healthy and safe plant-based treat
Bullet Point 3: With tons of delicious flavors to choose from, there’s an easy, anytime snack for every palate
Bullet Point 4: Our freeze-dried fruit crisps are perfect for snacking on their own, but are also great for baking, adding color to your favorite dessert and so much more
Bullet Point 5: Our products are made with no sugar added, no corn syrup, no additives, non gmo, no dyes, gluten free, peanuts, eggs and dairy free and nothing artificial. Our fruit is freeze-dried, a gentle dehydration process that removes over 90% of the water within a fruit or vegetable while retaining most of the color, flavor, and nutrients you’d expect from fresh fruit.
Product Description: REAL FRUIT. ANYTIME, ANYWHERE. Imagine your favorite fresh fruit, freeze dried into a light, crispy snack that can be packed for any adventure. On the trails, in school lunches, at parks, or as an added topping for cereal, yogurts, smoothies and salads. Since 2011, our family has remained committed to creating delicious, better-for-everyone foods using non-GMO ingredients in facilities free from the Top-9 most common allergens. Thank you for helping us with our mission. Enjoy, Naturally.
Value: 2.4
Unit: Ounce
",https://m.media-amazon.com/images/I/71qpdwGaYBL.jpg,14.99,2.4,Non-GMO Project Verified,,,Pack of 2 (1.2 oz Each),unisex,,,,1.0,1,0,1,0,,Nature’s Turn,Freeze-Dried Pineapple Crisps,Grocery & Gourmet Food,solid,oz,bag,plastic,"Health-focused, non-GMO, gluten-free, and vegan freeze-dried fruit snacks positioned as a natural, additive-free alternative. Packaged in resealable plastic bags for portability and freshness. The 'bundle deal' format (2 x 1.2 oz) suggests value-oriented pricing for convenience and portion control. Brand emphasizes clean ingredients and allergen-free processing, appealing to health-conscious consumers."
96758,"Item Name: Mauna Loa Milk Chocolate Macadamias, 6 Oz (Pack of 3)
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/51HJ9qy+RyL.jpg,5.99,3.0,,,,6 Oz (Pack of 3),unisex,,,,,1,1,1,0,,Mauna Loa,Milk Chocolate Macadamias,Grocery & Gourmet Food,solid,count,bag,plastic,"Premium tropical-themed chocolate-covered macadamias in a multipack deal, suggesting value pricing. Brand positioning and tropical imagery indicate a premium product, but the bundle format may offer cost savings. Packaging and product presentation emphasize quality and indulgence."
12916,"Item Name: STARBURST Original Fruit Chews Chewy Candy Bulk Pack, Family Size, 27.5 oz Bag (Pack of 6)
Bullet Point 1: Contains six (6) 27.5-ounce family size bag of STARBURST Original Fruit Chews Candy
Bullet Point 2: Features your favorite STARBURST flavors, including strawberry, cherry, orange and lemon
Bullet Point 3: Perfect for candy buffets, piñatas and parties
Bullet Point 4: Individually wrapped candies are delicious in candy dishes or shared on movie night
Bullet Point 5: Stock the office pantry with a family size candy bag of STARBURST Fruit Chews
Value: 165.0
Unit: Ounce
",https://m.media-amazon.com/images/I/612sTji9CjL.jpg,7.735,27.5,,,,"Family Size, 27.5 oz Bag (Pack of 6)",unisex,,,,1.0,1,0,1,0,,Starburst,Original Fruit Chews Chewy Candy,Grocery & Gourmet Food,solid,oz,bag,plastic,"Family-sized bulk pack of a well-known candy brand, offering value through quantity. Resalable packaging and natural flavors are highlighted, but no premium or organic claims are present. Pricing is likely driven by bulk purchase savings and brand recognition rather than premium positioning."
247010,"Item Name: Shore Lunch Creamy Wild Rice Soup Mix, Just Add Water, Cooks in 20 Minutes, 10.8 Ounce (Pack of 6)
Bullet Point: Shore Lunch Creamy Wild Rice Soup Mix, Just Add Water, Cooks in 20 Minutes, 10.8 Ounce (Pack of 6)
Value: 64.8
Unit: Ounce
",https://m.media-amazon.com/images/I/81HPX4GqePL.jpg,33.45,64.8,,,,10.8 Ounce (Pack of 6),unisex,,,,,1,0,1,0,,Shore Lunch,Creamy Wild Rice Soup Mix,Grocery & Gourmet Food,powder,oz,bag,plastic,"Convenience-focused soup mix with quick preparation time, positioned as a value-oriented multipack. Plastic packaging and lack of premium or organic claims suggest mid-range pricing. Bundle deal with six units indicates volume-based affordability."
168797,"Item Name: Velveeta Cheesy Skillets, Ultimate Cheeseburger, 12.8 oz
Bullet Point 1: Ready in about 20 Minutes
Bullet Point 2: Made with Real Cheese
Bullet Point 3: Cheese Sauce Pouch Inside
Bullet Point 4: Just Add Ground Beef
Bullet Point 5: 5 Servings per Package
Value: 12.8
Unit: Ounce
",https://m.media-amazon.com/images/I/81U2XBxARvL.jpg,3.42,12.8,,,,,unisex,,,,,1,0,0,0,,Velveeta,"Cheesy Skillets, Ultimate Cheeseburger",Grocery & Gourmet Food,,oz,,,"Convenience-focused meal kit with real cheese, positioned as a quick dinner solution. Mid-tier pricing likely driven by processed cheese appeal, easy preparation, and family-sized servings. Packaging and branding emphasize speed and simplicity over premium quality."
173194,"Item Name: Season Sardines in Tomato Sauce - Wild Caught, 22g of Protein, Keto Snacks, More Omega 3's Than Tuna, Kosher, High in Calcium, Canned Sardines - 4.37 Oz Tins, 6-Pack
Bullet Point 1: HIGH OMEGA 3's - Rich in Omega-3 Fatty Acids & excellent source of natural fish oils, Season Sardines are a great way to incorporate their nutritional benefits in your diet!
Bullet Point 2: SARDINES WILD CAUGHT - All of our sardines are wild-caught, low in mercury, & a rich source of sustainable protein. Full of essential vitamins & minerals & known as a staple in the Mediterranean diet
Bullet Point 3: MAX OUT ON NUTRITION - Bone-in sardines are the way to go if you want to add more calcium to your diet. Sardine fillets are meaty & flavorful providing you with a delicious, low-sodium protein source
Bullet Point 4: PROTEIN POWERHOUSE - Ounce for ounce, sardines deliver more total nutrition than other, larger protein sources, and they do it without the saturated fat. All the healthful goodness you want!
Bullet Point 5: PRIDE IN SUSTAINABILITY - Caring for our Ocean Ecosystem is important to the Season Brand. We are certified sustainable by Friend of the Sea, which is a seal of approval and a badge of honor for us
Value: 26.22
Unit: Ounce
",https://m.media-amazon.com/images/I/71d69HjHrjL.jpg,10.98,4.375,Friend of the Sea,,,"4.37 Oz Tins, 6-Pack",unisex,,,,1.0,1,0,1,0,,Season,Sardines in Tomato Sauce,Grocery & Gourmet Food,solid,oz,can,metal,"Budget-friendly canned sardines positioned as a high-protein, omega-3-rich snack with sustainability certifications. Standard metal can packaging and bulk 6-pack deal indicate value-oriented pricing. No premium or organic claims, but strong health and sustainability messaging supports mid-range positioning."
58497,"Item Name: Newman's Own Buon Gusto! Italian Seasoning; Perfect Spices for Cooking Italian Bread, Pizza, Salads and Chicken, No MSG, Gluten Free, Non-GMO, Kosher; 2.19 Oz. Bottle
Bullet Point 1: New Look, Same Great Taste: Newman's Own has a fresh, updated packaging design, but don’t worry—the high-quality, flavorful spices you love remain unchanged. Enjoy the same great product in a sleek new look!
Bullet Point 2: Buon Gusto Seasoning: Italian-style blend of herbs and spices offers the clean, bright flavors of sweet basil, tangy oregano, herbaceous parsley, rosemary, earthy thyme, marjoram and bay leaves for authentic Italian flavor and aroma; Not Bioengineered
Bullet Point 3: Versatile Flavor: Use as seasoning on pizza, pasta, soups, salads, chicken, beef, pork, seafood, veggies, in marinades, marinara sauce, vinaigrettes, as well as dressings; Vegetarian; Kosher; Gluten Free; No MSG; No Artificial Flavors or Colors
Bullet Point 4: Newman’s Own Spices: We are committed to quality, sustainable sourcing and protecting the environment; Our bottles are made of recyclable PET plastic; Check locally to see if your community recycles PET plastic
Bullet Point 5: 100% profits to charity: We are proud of our commitment; Newman's Own Foundation uses 100% of profits and royalties it receives from sales of its products for charitable purposes; Since 1982, we've given over $570 million to thousands of organizations
Bullet Point 6: Newman's Own: We make top-quality food and beverages for you to enjoy; Try our frozen pizza, salsa, sauces, salad dressings, olive oil, spices and herbs, cookies and snacks, mints, coffee, tea, lemonades and fruit drinks
Value: 2.19
Unit: Ounce
",https://m.media-amazon.com/images/I/81IJ5zv9OSL.jpg,5.99,2.19,Kosher,Gluten Free,Non-GMO,,unisex,,,,,1,1,0,0,,Newman's Own,Buon Gusto! Italian Seasoning,Grocery & Gourmet Food,powder,oz,bottle,plastic,Premium positioning with a focus on quality and charitable contributions. The product is marketed as a high-end seasoning blend with sustainable packaging and a strong brand reputation. The absence of artificial additives and inclusion of multiple certifications further justify a higher price point.
