sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
41341,"Item Name: Loacker Quadratini Bite Size Wafer Cookies Hazelnut - 8.82 oz
Bullet Point: Loacker Quadratini Bite Size Wafer Cookies Hazelnut - 8.82 oz
Value: 8.82
Unit: Ounce
",https://m.media-amazon.com/images/I/61JLldkIjPL.jpg,7.705,8.82,Non-GMO Project Verified,,,8.82 oz,unisex,,,,,1,0,0,0,,Loacker,Quadratini Bite Size Wafer Cookies Hazelnut,Grocery & Gourmet Food,solid,oz,bag,plastic,"Affordable bite-sized wafer cookies with a hazelnut flavor, positioned as a standard snack option. The packaging highlights natural ingredients and non-GMO certification, but lacks premium indicators. The 8.82 oz size offers good quantity-to-price value for casual snacking."
75467,"Item Name: Higgins & Burke Orange Pekoe, Loose Leaf Black Tea, Keurig K-Cup Brewer Compatible Pods, 24 Count
Bullet Point 1: AUTHENTIC FLAVOR SINCE 1912: Malty and brisk for a beautifully balanced and traditional flavor. Warm up to the outstanding quality and taste of Higgins & Burke. Always made from our finest ingredients, each cup is distinctly delicious.
Bullet Point 2: SUSTAINABILITY: Higgins & Burke is a proud member and supporter of the Ethical Tea Partnership, improving the lives of tea workers and their environment.
Bullet Point 3: KEURIG COMPATIBLE: Our EcoCup pods are compatible for use with Keurig K-Cup Brewers, including Keurig 2.0. Marley Coffee and EcoCup brands have no affiliation with Keurig Green Mountain Inc., Keurig or K-Cup.
Bullet Point 4: RECYCLABLE: To help reduce waste, we use the recyclable EcoCup pod featuring a recyclable cup, less lidding material, and a unique filter that delivers rich flavor.
Bullet Point 5: CONTENTS: Includes 1 box of 24 individual Keurig K-Cup Brewer Compatible pods.
Value: 24.0
Unit: Count
",https://m.media-amazon.com/images/I/81J0Vw9PJ7L.jpg,10.24,24.0,,,,24 Count,unisex,,,,,1,1,0,0,,Higgins & Burke,"Orange Pekoe, Loose Leaf Black Tea",Grocery & Gourmet Food,Capsule,count,box,cardboard,"Premium positioning with a heritage brand since 1912, emphasizing authentic flavor and sustainability. Compatible with Keurig brewers, offering convenience and recyclable packaging. Mid-tier pricing likely driven by brand reputation, single-serve format, and ethical sourcing claims."
277601,"Item Name: Torani Sugar Free Vanilla Bean Syrup w/Splenda, 750 mL
Bullet Point: 693011
Product Description: Torani Puremade Maple Syrup offers a rich, pure flavor with the classic taste and aroma of everyone’s favorite sweetener: maple syrup. It’s perfect for adding a decadent touch to your favorite coffeehouse creations. Torani drink syrups liven up an iced latte, add pizzazz to a soda, or put more oomph in iced tea. There’s no wrong way to go about it. We have flavors for every moment, so you can flavor your way, no matter where life takes you. Each bottle also promises our dedication to help all the people, partners, and communities we touch thrive. We believe that everything starts with people and that businesses can, and should, create more opportunities for people.
Value: 25.5
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61x-bAXjVaL.jpg,14.99,750.0,,,,w/Splenda,unisex,,R. Torre & Co.,,,1,0,0,0,,Torani,Sugar Free Vanilla Bean Syrup,Grocery & Gourmet Food,liquid,ml,bottle,glass,"Torani Sugar Free Vanilla Bean Syrup is a sugar-free flavoring syrup sweetened with Splenda, positioned as a versatile addition to beverages. The product is packaged in a glass bottle, suggesting a standard, non-premium offering. The 750 mL size provides a moderate quantity suitable for household use. No organic, natural, or specialty certifications are visible, indicating a mainstream product focus."
151331,"Item Name: McCormick Culinary Coarse Grind Black Pepper, 25 lb - One 25 Pound Box Bulk Coarse Ground Black Pepper, Perfect for Back of House Use and Recipe Customization
Bullet Point 1: VIBRANT PEPPER FLAVOR: Coarse-ground pepper turns dishes into expertly seasoned showpieces; craft recipes with enhanced aromas, biting flavors and noticeable textures
Bullet Point 2: PERFECT FOR CHEFS: Each bulk box of coarse-ground black pepper weighs 25 pounds; keep enough pepper in your commercial kitchen to make bulk recipes or dispense seasoning into smaller containers so that your customers can season their food to taste
Bullet Point 3: COARSELY GROUND: This grind sprinkles consistent flecks of pepper on your meals for a visually appealing texture that infuses heat into your food; this grind has a mesh size of 10
Bullet Point 4: VERSATILE SPICE: Enjoy a highly versatile seasoning that complements meats, vegetables, soups, sauces, salad dressings and all kinds of recipes; woody, hot notes penetrate other flavors for a noticeable kick
Bullet Point 5: FEEL GOOD INGREDIENTS: McCormick Culinary Coarse Grind Black Pepper contains only natural, premium ingredients; enjoy improved taste without artificial flavors or added MSG
Value: 400.0
Unit: Ounce
",https://m.media-amazon.com/images/I/813dZDol2SS.jpg,441.98,25.0,,,,25 lb,adult,,,,1.0,1,0,0,0,,McCormick Culinary,Coarse Grind Black Pepper,Grocery & Gourmet Food,granule,lb,box,cardboard,"Bulk commercial-grade black pepper from a trusted culinary brand, positioned for professional kitchens. Large 25 lb cardboard box packaging indicates cost-efficiency for high-volume use. Natural, premium ingredients and coarse grind suggest quality, but no premium or organic certifications are visible. Pricing likely driven by bulk quantity and commercial demand rather than specialty positioning."
133959,"Item Name: Bars, Pomegranate Blueberry Pistachio + Antioxidants, Gluten Free, Low Sugar, 48 Count
Bullet Point 1: Contains 48 - 1.4oz Bars
Bullet Point 2: Fancy, we know. This fruit and nut bar has a delightfully chewy blend of bright fruits and the sweet, nutty taste of green pistachios.
Bullet Point 3: 0 trans fat, low glycemic index
Bullet Point 4: Non GMO
Bullet Point 5: Low sodium, good source of fiber, gluten free
Value: 48.0
Unit: Count
",https://m.media-amazon.com/images/I/81DQ9DHd6IL.jpg,18.59,48.0,,,,48 Count,unisex,,,,,1,1,1,0,,KIND,"Bars, Pomegranate Blueberry Pistachio + Antioxidants",Grocery & Gourmet Food,bar,count,box,cardboard,"Premium snack bar brand with a focus on natural ingredients and health benefits. The packaging and product positioning suggest a mid-to-high price point, justified by the use of whole food ingredients, gluten-free certification, and non-GMO claims. The bundle deal of 48 bars offers value for bulk purchasers."
5600,"Item Name: Lime Jalapeno Pu-erh Tea (50 tea bags, ZIN: 545885) - 2 Pack
Bullet Point 1: Our Lime Jalapeno Pu-erh Tea is a terrific flavored Pu-erh tea with Lime Peel, Jalapenos (Dried, Diced) and Green Bell Peppers that you can enjoy again and again! You will really enjoy the special Lime Jalapeno aroma and taste! - Ingredients: Pu-erh tea, Lime Peel, Jalapenos (Dried, Diced), Green Bell Peppers and Natural Lime Jalapeno Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Pu-erh Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Lime Jalapeno Pu-erh Tea is a terrific flavored Pu-erh tea with Lime Peel, Jalapenos (Dried, Diced) and Green Bell Peppers that you can enjoy again and again! You will really enjoy the special Lime Jalapeno aroma and taste! - Ingredients: Pu-erh tea, Lime Peel, Jalapenos (Dried, Diced), Green Bell Peppers and Natural Lime Jalapeno Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the
Value: 100.0
Unit: Count
",https://m.media-amazon.com/images/I/81fVg44qSIL.jpg,39.71,2.0,,,,2 Pack,unisex,,TerraVita,,1.0,1,1,1,0,,TerraVita,Lime Jalapeno Pu-erh Tea,Grocery & Gourmet Food,Tea Bags,count,pouch,plastic,Premium-quality tea with unique flavor profile and natural ingredients. Positioned as a high-end product with emphasis on purity and potency. Convenient packaging and bundle deal suggest value for quantity.
274079,"Item Name: Alessi Caper Balsamic, 7 oz
Bullet Point: Prepared in a dedicated Gluten-free allergy-friendly facility
Value: 7.0
Unit: oz
",https://m.media-amazon.com/images/I/81e-DbApLuL.jpg,37.25,7.0,,,,,unisex,,,,,1,1,0,0,,Alessi,Caper Balsamic,Grocery & Gourmet Food,liquid,oz,jar,glass,"Premium specialty capers in balsamic vinegar, positioned as a high-quality gourmet product. Glass jar packaging and 'Premium' labeling indicate a higher price tier compared to standard capers. Gluten-free facility processing adds value for health-conscious consumers, though no organic or non-GMO claims are visible."
271719,"Item Name: BOBS RED MILL CEREAL MUESLI TROPICAL 14 OZ
Bullet Point 1: One, 14 oz. bag (0.875 lbs.)
Bullet Point 2: Gluten Free; Vegan; Vegetarian; Paleo Friendly; Kosher Pareve
Bullet Point 3: Manufactured in a dedicated gluten free facility; R5-ELISA tested gluten free
Bullet Point 4: Grain free cereal
Bullet Point 5: Made with real dried fruit
Value: 14.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81saMOF5mTL.jpg,9.239999999999998,14.0,Gluten Free,Kosher Pareve,,,unisex,,Bob's Red Mill,,,1,0,0,0,,Bob's Red Mill,Cereal Muesli Tropical,Grocery & Gourmet Food,granule,fl_oz,bag,plastic,"Gluten-free muesli cereal with tropical flavors, positioned as a health-conscious, grain-free option. Packaging highlights gluten-free certification and vegan/vegetarian suitability, indicating a mid-to-premium price segment. The 14 oz size offers good value for specialty cereal consumers seeking allergen-friendly and paleo-compatible products."
15827,"Item Name: Wood Stove Kitchen Mulling Syrup, 16 oz
Value: 16.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81jojpVrcjL.jpg,15.99,16.0,,,,16 fl oz,unisex,,,,,1,0,0,0,,Wood Stove Products,Mulling Syrup,Grocery & Gourmet Food,liquid,fl_oz,bottle,glass,"A flavored syrup designed for mixing with beverages and desserts, likely positioned as a mid-range product given the standard glass bottle packaging and lack of premium indicators. The 16 fl oz size suggests a moderate quantity suitable for home use. No certifications or organic claims are visible, indicating a conventional product."
184975,"Item Name: Johnson’s Lavender Baby Powder with Naturally Derived Cornstarch, Hypoallergenic and Paraben Free, 15 oz
Bullet Point 1: 15-ounces of lavender baby powder with naturally derived cornstarch provides a gentle way to soothe your baby’s skin and leave it feeling soft, smooth, and comfortable
Bullet Point 2: Hypoallergenic, dermatologist tested, and specially designed for baby’s delicate skin, this baby powder with naturally derived cornstarch is clinically proven mild and 100% gentle
Bullet Point 3: This lavender naturally derived cornstarch powder quickly absorbs moisture, and is free of parabens, phthalates, dyes, and sulfates
Bullet Point 4: This naturally derived cornstarch baby powder is great for kids and adults too. Try it at the beach to help remove sand, or as a dry shampoo alternative for adults.
Bullet Point 5: For over 125 years, Johnson's formulas have been specifically designed for baby’s delicate skin to use, shake baby powder directly into your hand, away from the face, before smoothing onto the skin
Value: 15.0
Unit: oz
",https://m.media-amazon.com/images/I/71lkSUrq4vL.jpg,18.945,15.0,,,,,baby,,,,1.0,0,0,0,0,,Johnson's,Lavender Baby Powder,Beauty & Personal Care,powder,oz,bottle,plastic,"Affordable, mass-market baby powder with a lavender scent, positioned as gentle and hypoallergenic for delicate skin. Standard plastic bottle packaging and absence of premium or organic claims indicate mid-range pricing. Pricing is driven by brand trust, hypoallergenic formulation, and multi-use appeal for both babies and adults."
