sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
197319,"Item Name: Muso From Japan - Green Nori Seaweed Furikake, Vegan-Friendly, No Additives, USDA Organic Seasoning for Rice, Sushi, Salads - 2.5 oz Pack of 1
Bullet Point 1: Vegan-Friendly Seasoning: Enjoy genuine Japanese flavors with this vegan furikake, designed to elevate your meals without any meat-derived ingredients or byproducts. Great for enhancing any dish!
Bullet Point 2: No Additives or Unnatural Ingredients: Enjoy peace of mind with this furikake, made without unnatural additives or preservatives, providing a pure, natural way to elevate the flavor of your meals.
Bullet Point 3: USDA Certified Organic: Made from premium organic ingredients, this furikake is USDA certified, ensuring a pure, top-notch seasoning option that aligns with health-conscious and organic lifestyles.
Bullet Point 4: Eco-Friendly Packaging: Packaged sustainably, this 2.5 oz furikake not only supports your culinary adventures but also aligns with eco-conscious values, making it a responsible choice for your pantry.
Bullet Point 5: Versatile Flavor Enhancer: Ideal for rice, sushi, salads, and more, this furikake adds a delicious umami flavor that enhances various dishes, making it a valuable staple in any kitchen.
Value: 2.5
Unit: Ounce
",https://m.media-amazon.com/images/I/61XEaMzgZkL.jpg,42.0,2.5,USDA Organic,,,,unisex,Japan,,1.0,1.0,1,1,0,0,,Muso From Japan,Green Nori Seaweed Furikake,Grocery & Gourmet Food,granule,oz,bottle,glass,"Premium organic seasoning from Japan, positioned as a high-quality, health-conscious product. USDA Organic certification and eco-friendly packaging signal a mid-to-high price range. Small 2.5 oz size may justify higher per-unit cost due to specialty ingredients and organic certification."
270826,"Item Name: Pitted Dates by Its Delish, (10 lbs)
Bullet Point 1: Delicious Naturally Sweet Pitted Dates
Bullet Point 2: One, Two, Five & Ten pound bulk sealed bag
Bullet Point 3: Fresh, tasty and healthy, source of potassium, vitamins and minerals
Bullet Point 4: Great for baking, snacking, gift trays and mixed fruit
Bullet Point 5: Certified Kosher OU Packaged in the USA
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/41xWbcTN3uL.jpg,61.99,10.0,Kosher OU,,,10 lbs,unisex,USA,,,1.0,1,0,0,0,,Its Delish,Pitted Dates,Grocery & Gourmet Food,solid,lb,bag,plastic,"Bulk-packaged dates positioned as a natural, healthy snack with versatility for baking and gifting. Kosher certification and US packaging suggest quality compliance but lack premium indicators. Large 10 lb size offers value for bulk buyers, with basic plastic packaging keeping costs low."
185492,"Item Name: Classico Family Favorites Traditional Pasta Sauce (24 oz Jar)
Value: 24.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51vSKwyMsIL.jpg,2.99,24.0,,,,24 oz,unisex,,,,,1,0,0,0,,Classico,Family Favorites Traditional Pasta Sauce,Grocery & Gourmet Food,liquid,fl_oz,jar,glass,"Mid-tier pasta sauce with a focus on traditional, homemade taste. Standard 24 oz glass jar packaging suggests affordability and everyday use. Brand positioning leans toward family-friendly and familiar flavors, likely priced competitively within the pasta sauce category."
198241,"Item Name: Barry's Tea Irish Tea - Irish Breakfast - Case of 6 - 80 Bags
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71BXh7pNIcL.jpg,52.99,6.0,,,,Irish Breakfast,unisex,Ireland,,,,1,0,1,0,,Barry's,Irish Tea,Grocery & Gourmet Food,Tea Bags,count,box,cardboard,Family-owned Irish tea brand with a signature blend positioned as light and refreshing. Standard cardboard packaging and absence of premium or organic claims suggest mid-range pricing. Bundle deal of 6 boxes offers bulk purchase value for regular consumers.
191919,"Item Name: Paleovalley 100% Grass Fed Jalapeno Beef Sticks - Delicious Gluten Free Beef Snack - High Protein Keto Friendly
Bullet Point 1: The Perfect On-the-Go Paleo and Keto Snack: At 6g of protein per serving, Paleovalley’s 100% Grass Fed Beef Sticks will quickly satisfy your cravings without ruining your fitness and health goals.
Bullet Point 2: 100% Grass Fed and Grass Finished Beef: While others claim “grass fed” only to finish the livestock on grain, our beef sticks are made only from pasture-raised cattle in the USA and never given antibiotics, hormones, or grain.
Bullet Point 3: Gut-Nourishing Probiotics: What truly sets us apart is we use old world methods of fermenting our beef sticks, making them shelf stable and naturally rich in probiotics.
Bullet Point 4: Rich in Vitamins, Minerals, Antioxidants, Omega-3 Fatty Acids: Our beef sticks contain more nutrients than grain-fed beef, with higher levels of vitamins and omega-3s to support heart health.
Bullet Point 5: Small Company, Big Heart: At Paleovalley, our mission is to help people reclaim vibrant health. We provide products that prioritize nutrient density in an industry that prioritizes everything else.
Product Description: Paleovalley: 100% Grass Fed Beef Sticks - Organic Paleo and Keto Snack With Natural Probiotics - 10 Beef Jerky Sticks - Jalapeño Flavor - No Gluten, Soy, or GMOs - Shelf Stable - Made in the USA
Value: 10.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81a+PCgTYRL.jpg,41.75,10.0,,,,Jalapeño,unisex,USA,,,,1,1,0,0,,Paleovalley,100% Grass Fed Beef Sticks,Grocery & Gourmet Food,solid,oz,wrapper,other,"Premium positioning with a focus on grass-fed, probiotic-rich, and keto-friendly attributes. The product emphasizes nutrient density, organic practices, and small-batch quality, justifying a higher price point. Packaging and branding suggest a health-conscious, specialty market segment."
294361,"Item Name: Traditional Medicinals Organic Nettle Leaf Herbal Tea, Supports Joint Health & Overall Wellness, (Pack of 3) - 48 Tea Bags Total
Bullet Point 1: HERBAL POWER: Supports joint health and overall wellness.
Bullet Point 2: TASTE: Earthy, fresh and grassy.
Bullet Point 3: PLANT STORY: In herbalism, nettle leaf is the mother of all spring tonics. Incorporating the nettle tea benefits of whole body support and joint health,* our nettle tea can help kick-start your body when you’re feeling stagnant.
Bullet Point 4: PLANT STORY: In herbalism, nettle leaf is the mother of all spring tonics. Incorporating the nettle tea benefits of whole body support and joint health,* our nettle tea can help kick-start your body when you’re feeling stagnant.
Bullet Point 5: 3 cartons containing 16 tea bags each
Value: 48.0
Unit: Count
",https://m.media-amazon.com/images/I/71WT9lDx8PL.jpg,6.49,48.0,USDA Organic,,,,adult,,,1.0,1.0,1,1,1,0,,Traditional Medicinals,Organic Nettle Leaf Herbal Tea,Grocery & Gourmet Food,Tea Bags,count,carton,cardboard,"Premium organic herbal tea positioned as a wellness product with joint health benefits. USDA Organic certification and earthy, natural flavor suggest a mid-to-high price point. Bundle packaging of 48 tea bags offers value for long-term use, targeting health-conscious adults."
215947,"Item Name: Crafty Cooking Kits Betty Crocker Holiday Village Cookie Kit, Includes 4 Pre-baked Gingerbread Cookie Buildings, Icing, Candy Beads, and Sprinkles
Bullet Point 1: Complete Kit: Includes everything needed to build and decorate 4 gingerbread houses.
Bullet Point 2: Pre-baked Gingerbread: Ready to assemble and decorate for immediate fun!
Bullet Point 3: Easy-to-Use Icing: Perfect for sticking pieces together and adding details.
Bullet Point 4: Colorful Candies and Sprinkles: Add a fun touch to your gingerbread village.
Bullet Point 5: Ideal for Holiday Gatherings: A fun activity for families and friends.
Bullet Point 6: Great for Gift Giving: Create delicious houses to share or gift during the holidays.
Product Description: Build a delightful gingerbread village with the Betty Crocker Holiday Village Cookie Kit! This festive kit includes everything you need to create 4 charming pre-baked gingerbread houses. With ready-to-use icing and a variety of colorful candy beads, sprinkles, and gumdrops, you can unleash your creativity and decorate your village. Perfect for family gatherings, holiday parties, or a fun afternoon of baking, this cookie kit is sure to bring joy to your holiday celebrations!
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51O2YzWfjIL.jpg,34.99,4.0,,,,,unisex,,,,,1,0,1,0,,Betty Crocker,Holiday Village Cookie Kit,Grocery & Gourmet Food,solid,count,box,cardboard,"A festive, ready-to-assemble gingerbread cookie kit with pre-baked houses, icing, and decorations. Positioned as a holiday-themed activity kit, it offers convenience and creativity for family gatherings. Standard cardboard packaging and lack of premium indicators suggest mid-range pricing typical for seasonal baking kits."
64454,"Item Name: Nutio Creamy Hazelnut Spread - 92% More Hazelnut, 37% Less Added Sugar, Palm Oil Free, Gluten Free, Non-GMO, Cocoa Free, Peanut Free - 14 oz Glass Jar
Bullet Point 1: Bliss of Hazelnut with Creamy: Delicious, creamy, and incredibly smooth, discover a hazelnut spread that's in a league of its own. Our extraordinary spread boasts an impressive 92% more hazelnuts than the competition, ensuring a rich and authentic hazelnut flavor that takes center stage.
Bullet Point 2: Hazelnut rich, reduced sugar recipe: What sets us apart is our commitment to your well-being. We've reduced added sugar by 37%, making it a guilt-free pleasure that satisfies your sweet cravings without the excess.
Bullet Point 3: Palm Oil & Gluten Free: Moreover, our spread is Palm Oil-Free, Peanut-Free, Cocoa-Free, and Gluten-Free, ensuring inclusivity and catering to specific dietary needs.
Bullet Point 4: Many Ways to Enjoy: Enjoy this luxurious spread in various ways, whether spread on toast, paired with fruits, or incorporated into your favorite treats.
Bullet Point 5: Kosher Certified, Eco-friendly Glass Jar: We take pride in being Non-GMO, making a responsible choice for your health and the environment. Our spread comes in an eco-friendly healthy glass jar, a sustainable option that reflects our dedication to preserving our planet. Enjoy a creamy, delicious indulgence that aligns with your values and dietary preferences.
Product Description: Nutio Creamy Hazelnut Spread is a cocoa-free hazelnut spread that offers a delightful and silky smooth taste experience. Made with a rich blend of high-quality hazelnuts, this spread is a delicious alternative to traditional hazelnut spreads. What sets it apart is its impressive composition - it contains 92% more hazelnuts and 37% less added sugar than regular hazelnut spreads, making it a healthier choice for nut spread lovers.For individuals with taste preferences or allergy concerns, Creamy Hazelnut Spread serves as an excellent peanut butter alternative. It is completely free of palm oil and gluten, ensuring a more wholesome and allergy-friendly option. Additionally, the spread comes in an eco-friendly glass jar, emphasizing its commitment to sustainability. Enjoy it on a variety of baked goods such as bread, toast, waffles, pancakes, and croissants. It also pairs wonderfully with fruits like bananas and strawberries, adding a delicious twist to your snacks. For those who love smoothies, this spread can be incorporated to add a touch of creamy hazelnut goodness to your beverages. Creamy Hazelnut Spread is sure to satisfy your cravings and delight your taste buds.
Value: 14.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61tb5mAPn8L.jpg,13.99,14.0,Kosher,,,,unisex,,,,,1,0,0,0,,Nutio,Creamy Hazelnut Spread,Grocery & Gourmet Food,cream,oz,jar,glass,"Health-focused hazelnut spread with 92% more hazelnuts and 37% less sugar than competitors. Palm oil-free, gluten-free, and non-GMO, targeting health-conscious consumers. Eco-friendly glass jar and allergy-friendly formulation suggest premium positioning but not explicitly labeled as such. Pricing likely influenced by ingredient quality and dietary certifications."
189578,"Item Name: CAPTAIN TOADYS Tartar Sauce, 8 OZ
Bullet Point 1: Pure Gourmet Goodness Fresh From The Great Northwest
Bullet Point 2: Blending Natural Gourmet Goodness with refined ingredients to promote longevity & stability.
Bullet Point 3: Established in 1987: CAPTAIN TOADY'S TASTY PRODUCTS are the freshest and best tasting sauces available...anywhere today.
Bullet Point 4: Please refer ingredients on product prior to use and please consult your health professional with any health or dietary matters before use.
Product Description: Enjoy Captain Toady's Tarter Sauce (x ) Keeps fish moist while baking, and gives it great flavor (Please note information is descriptional only Please refer ingredients on product prior to use and please consult your health professional with any he. CAPTAIN TOADY'S TASTY Tartar Sauce is made with over 30 Ingredients that will delight your taste buds. Made with canola oil, less saturated fat than mayonnaise. If It's Tasty...It's Toady's. Enjoy Captain Toady s Tarter Sauce (12x8 Oz). Keeps fish moist while baking, and gives it great flavor (Please note information is descriptional only. Please refer ingredients on product prior to use and please consult your health professional with any health or dietary matters before use.). Blending Natural Gourmet Goodness with refined ingredients to promote longevity & stability. Established in 1987: CAPTAIN TOADY'S TASTY PRODUCTS are the freshest and best tasting sauces available. anywhere today.
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/41VrXXhrYlL.jpg,2.99,8.0,,,,,unisex,,,,1.0,1,0,0,0,,CAPTAIN TOADY'S,Tasty Tartar Sauce,Grocery & Gourmet Food,cream,oz,jar,glass,"Captain Toady's Tartar Sauce is positioned as a natural, gluten-free condiment with a focus on gourmet quality and freshness. The glass jar packaging and emphasis on natural ingredients suggest a mid-tier pricing strategy. The product is marketed as a flavor enhancer for fish, with no explicit premium or limited-edition claims visible."
111069,"Item Name: Nutural World - Crunchy Nutty Chocolate Spread 35 Oz (1kg)
Bullet Point 1: &#9989; ABSOLUTE PURITY: Few ingredients – with no nasties added. Lightly roasted nuts, cacao and dates. No added sugar, sweetener, salt or oil (of ANY kind).
Bullet Point 2: &#9989; DELICIOUS: Great aroma and texture, a heart warming spread that would delight children and adults alike.
Bullet Point 3: &#9989; VERSATILE: Fabulous as a spread on crackers, on ice cream, used for baking or simply on its own – spoon straight from the jar as a guilt free pleasure.
Bullet Point 4: &#9989; WIDE APPEAL: Perfectly suitable for Vegan, Vegetarian, Paleo and Kosher diets, certified sugar free and made in a peanut free factory. A favorite of many nut butter lovers.
Bullet Point 5: &#9989; ARTISAN PRODUCER: Made in small batches, with love and care, by an Artisan producer in the UK.
Product Description: Made with a mixture of finely ground nuts (Almond, Cashew and Hazelnut) with a healthy addition of dates and cacao, we created a satisfyingly crunchy chocolate spread, free of any added sugar or sweetener yet sweet enough for even children to fall in love with.
Value: 35.27
Unit: Ounce
",https://m.media-amazon.com/images/I/813lQrINlkL.jpg,39.59,35.27,,,,35 Oz (1kg),unisex,United Kingdom,Natural World,,1.0,1,1,0,0,,Natural World,Crunchy Nutty Chocolate Spread,Grocery & Gourmet Food,cream,oz,jar,glass,"Artisan-produced premium chocolate spread with a focus on natural ingredients and no added sugar. The glass jar and artisanal branding suggest a higher price point, targeting health-conscious and vegan consumers. The 35 oz size offers good value for those seeking a gourmet, sugar-free spread."
