sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
172002,"Item Name: Ken’s Steakhouse Dressing, Sweet Vidalia Onion Dressing, Gluten Free Dressing for Salads or Spreads, 16 Fl OZ Bottle (Pack of 6)
Bullet Point 1: A creamy dressing that combines savory flavors with the sweet, world-famous taste of Vidalia onions
Bullet Point 2: Perfect for all kinds of green salads and slaws
Bullet Point 3: A delicious dipping sauce for finger foods, or use it to dress wraps and sandwiches
Bullet Point 4: Made from Ken's A Family-Owned Company
Bullet Point 5: Gluten-Free and Certified Kosher
Product Description: The sweet, subtle taste of Georgia's world-famous Vidalia onion takes center stage in this creamy blend that works perfectly in slaws and salads. A deliciously different dip for wings and nuggets – and a great dressing for wraps. Gluten-free. Shake well before use and refrigerate after opening.
Value: 96.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61R0DA7fUyL.jpg,21.765,96.0,,,,16 FL OZ Bottle (Pack of 6),unisex,,,,,1,0,1,0,,Ken's Steak House,Sweet Vidalia Onion Dressing,Grocery & Gourmet Food,liquid,fl_oz,bottle,plastic,"Family-owned brand offering a gluten-free salad dressing with a unique sweet Vidalia onion flavor. Packaged in a multi-bottle deal for value, positioned as versatile for salads, dips, and sandwiches. No premium or organic claims, but gluten-free certification adds appeal to health-conscious consumers."
85399,"Item Name: SNACK,STACK,PRINGLES,18 CT
Bullet Point 1: Sold as 18 EA/Box.
Bullet Point 2: Grab and go canister.
Bullet Point 3: The perfect small size for snacking on the run.
Product Description: Grab and go canister. The perfect small size for snacking on the run. You don't have to pick your favorite flavor--you can have them all, with a convenient variety pack of purse-sized, on-the-go mini-canisters. Food Type: Potato Chips; Flavor: Original; Sour Cream & Onion; Cheddar Cheese; Capacity (Weight): 0.74 oz; Packing Type: Canister.
Value: 12.69
Unit: Ounce
",https://m.media-amazon.com/images/I/818NfKKKiNL.jpg,21.59,18.0,,,,18 CT Variety Pack,adult,,,,,1,0,1,0,,Pringles,Snack Stack Pringles,Grocery & Gourmet Food,solid,count,container,mixed,"A convenience-focused snack bundle featuring three popular Pringles flavors in portable, resealable canisters. Positioned as a mid-tier snack with strong value for bulk purchase, targeting on-the-go consumers. The variety pack format and grab-and-go design suggest competitive pricing relative to single-flavor options."
105800,"Item Name: Dryv Energy Pouches - 5 Pack Vanilla Pouches
Bullet Point 1: Packed with 60mg of caffeine and nootropic blend for a cognitive boost.
Bullet Point 2: Smooth coffee flavor with hint of vanilla
Product Description: <p>Jump start your day with Dryv Energy Pouches. These pouches are a great alternative to tobacco chews; simply place between your cheek and gums and feel infused with energy. Using natural caffeine, these pouches offer a boost with no jitters or crashes, so your good day just keeps going. Each pouch packs a punch with 60mg of caffeine with only 1 calorie. Featuring the natural tastes of rich coffee mingled with sweet, vanilla, life will taste better and feel better, with Dryv.</p>
Value: 2.45
Unit: Ounce
",https://m.media-amazon.com/images/I/51IilvijFTL.jpg,21.95,2.45,,,,5 Pack Vanilla,adult,,,,1.0,1,1,0,0,,Dryv,Energy Pouches,Health & Household,solid,oz,container,metal,"Premium positioning with natural caffeine and nootropic blend, marketed as a tobacco-free alternative. Small batch packaging with metal container suggests higher-end pricing. Focus on cognitive enhancement and smooth flavor justifies premium segment placement."
42458,"Item Name: SIMPLY ORGANIC Organic Mini Ground Cinnamon, 0.67 OZ
Bullet Point 1: Kosher-parve
Bullet Point 2: One 0.67 ounce bottle of cinnamon
Bullet Point 3: Recyclable bottle
Product Description: Simply organic cinnamon is a 100% USDA- and qai-certified organic spice product. This cinnamon comes in one 0.67 ounce recyclable plastic bottle that is 2 in. High and 1.65 in. Wide. This product is certified kosher-parve and has a twist-off cap with a breakable seal to ensure the its freshness. 1% of sales supports organic farming and education.
Value: 0.67
Unit: Ounce
",https://m.media-amazon.com/images/I/81Np3yGamsL.jpg,3.97,0.67,USDA Organic,Kosher-parve,,0.67 OZ,unisex,,,1.0,,1,0,0,0,,Simply Organic,Organic Mini Ground Cinnamon,Grocery & Gourmet Food,powder,oz,bottle,plastic,"Organic spice product with USDA certification and kosher-parve labeling, indicating a premium positioning in the organic spice market. Recyclable plastic packaging and small 0.67 oz size suggest a niche, specialty product targeting health-conscious consumers. Pricing likely reflects organic certification and niche market demand rather than bulk commodity pricing."
178459,"Item Name: Twinings Berry Fusion Herbal Tea - Naturally Sweet and Juicy Caffeine-Free Tea Bags Individually Wrapped, 20 Count
Bullet Point 1: twinings berry fusion herbal tea
Bullet Point 2: single box, 20 bags
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/91sLGjVoPCL.jpg,7.24,20.0,,,,,unisex,,,,1.0,1,1,0,0,,Twinings,Berry Fusion Herbal Tea,Grocery & Gourmet Food,Tea Bags,count,box,cardboard,"Premium herbal tea brand with a royal appointment, positioned as a high-quality, naturally sweet, and caffeine-free option. Individually wrapped tea bags and elegant packaging suggest a focus on freshness and convenience. The brand's heritage and natural claims justify a higher price point compared to standard herbal teas."
69618,"Item Name: Snyder's of Hanover, Seasoned Twisted Pretzel Sticks, 18 Oz Party Size Bag
Bullet Point 1: Flavorful twisted pretzels: generously seasoned with a buttery blend of onion, garlic and pepper, they’ll set your taste buds spinning!
Bullet Point 2: Pretzel sticks: twice-baked twisted pretzel snacks with an airy, crispy crunch
Bullet Point 3: Satisfy your cravings: reach for a Snyder’s pretzel snack with bold flavor and craveable crunch
Bullet Point 4: Anytime snack: Snyder’s twisted seasoned pretzels are a bowl-worthy snack great for sharing or enjoying solo, whether you’re watching TV or taking a midday break
Bullet Point 5: Party size: dig into an 18-ounce bag of Snyder’s of hanover pretzel sticks, america’s favorite pretzel brand
Value: 18.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81LjckUyNZL.jpg,4.79,18.0,,,,Party Size,unisex,,,,,1,0,0,0,,Snyder's of Hanover,Seasoned Twisted Pretzel Sticks,Grocery & Gourmet Food,solid,oz,bag,plastic,"Mid-tier snack brand offering a party-size portion for sharing or individual consumption. Standard plastic packaging with bold flavor claims but no premium or organic certifications. Pricing likely competitive within the snack category, leveraging brand recognition and portion size for value perception."
12761,"Item Name: DaVinci Gourmet Sugar-Free Peanut Butter Syrup, 25.4 Fluid Ounces (Pack of 1)
Bullet Point 1: Sugar Free Syrup: No need to choose between creamy or crunchy with our rich-tasting Sugar Free Peanut Butter Syrup; This guilt-free syrup is ultra-smooth and made with authentic peanut butter flavor
Bullet Point 2: Craft With Confidence: We specially formulated this syrup to dissolve quickly and easily in hot or cold beverages, and to resist curdling when mixed with dairy, making it a perfect complement to coffee-based drinks
Bullet Point 3: Broaden Possibilities: For an exceptional flavor experience, simply add to your favorite coffee, hot cocoa, milkshake, snow cone, smoothie, dessert, tea, latte, or sparkling drinks, cocktails, or mocktails
Bullet Point 4: Pursuit of Perfection: We combine craft, science, and art to provide an amazing palette of flavors that empower drink makers to create their masterpieces with our syrups, sauces, real fruit mixes, beverage blends, and more
Bullet Point 5: Born To Raise Flavor: From coffeehouse classics to back bar essentials, DaVinci Gourmet products are crafted to create a premium experience for today's beverage creators through innovative flavors and quality ingredients
Value: 25.4
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71CG4V5-PpL.jpg,12.85,25.4,,,,25.4 Fl Oz,unisex,,,,,1,1,0,0,,DaVinci Gourmet,Sugar-Free Peanut Butter Syrup,Grocery & Gourmet Food,liquid,fl_oz,bottle,glass,"Premium gourmet syrup positioned for specialty beverage creators, emphasizing high-quality flavor and versatility. Glass bottle packaging and 'crafted' messaging suggest a mid-to-high price tier. Sugar-free formulation and multi-use applications may justify a premium price compared to standard syrups."
292914,"Item Name: Gamesa Cookies Populares, 31.7-Ounce (Pack of 6)
Product Description: Gamesa Cookies Populares, 31.7-Ounce (Pack of 6)
Value: 190.0
Unit: Ounce
",https://m.media-amazon.com/images/I/513YnJaShAL.jpg,11.48,31.7,,,,31.7-Ounce (Pack of 6),unisex,,,,,1,0,1,0,,Gamesa,Cookies Populares,Grocery & Gourmet Food,solid,oz,box,cardboard,"Mass-market cookie product from Gamesa, positioned as a budget-friendly snack option. Standard cardboard packaging and multipack deal indicate value pricing. No premium, organic, or specialty claims visible."
228328,"Item Name: Utz BBQ Ripple Potato Chips, 7.75 Oz
Bullet Point 1: 7.75 oz bag of potato chips
Bullet Point 2: Made with Utz's signature family-crafted flavor
Bullet Point 3: Gluten-free
Bullet Point 4: Kosher Certified
Bullet Point 5: Great for mixing with your movie night popcorn for a sweet and salty combo, fueling your team spirit at a tailgate, or putting atop your favorite sandwich for an extra crunch
Value: 7.75
Unit: Ounce
",https://m.media-amazon.com/images/I/71LqtPK32qL.jpg,3.79,7.75,Kosher,,,,unisex,,,,,1,0,0,0,,Utz,BBQ Ripple Potato Chips,Grocery & Gourmet Food,solid,oz,bag,plastic,"Standard mid-tier snack brand with a focus on family-crafted flavor and gluten-free certification. Plastic bag packaging and absence of premium indicators suggest a mainstream, value-oriented positioning. Kosher certification adds compliance appeal without premium pricing. Pricing is likely driven by commodity potato chip market dynamics and brand recognition."
140141,"Item Name: White Mountain Puzzles I Love Breakfast - 1000 Piece Jigsaw Puzzle
Bullet Point 1: I LOVE BREAKFAST: Pull up a chair & start your day with a breakfast in your own kitchen or wherever they flip your eggs the best. This colorful spread by Charlie Girard is sure to whet your appetite.
Bullet Point 2: HIGH QUALITY DESIGN: This 1000 piece jigsaw puzzle contains thick interlocking pieces made from recycled premium blue chipboard that give a sturdy feel & easy grip. Made in USA. Finished size 24”x30”.
Bullet Point 3: SPARE TIME: Thicker & larger pieces are easier to grip & put together. Puzzles are a favorite & fun leisure activity for relaxing winter holidays. For kids, puzzles are a unique alternative to toys.
Bullet Point 4: FAMILY ACTIVITY: Puzzle building is a great family activity, allowing children & parents to relax together. With the included box lid stand, it’s easy for everyone to reference the picture.
Bullet Point 5: BEAUTIFUL ART: White Mountain presents puzzles created with photography & artwork. The paintings & photos include detailed images of natural landscapes, people, objects, & other classic designs.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81efN3Lp5SL.jpg,31.380000000000003,1.0,,,,,unisex,United States,,,,0,0,0,0,,White Mountain Puzzles,I Love Breakfast - 1000 Piece Jigsaw Puzzle,Toys & Games,,count,,,"A standard jigsaw puzzle with a breakfast-themed artwork, positioned as a leisure activity for all ages. The high-quality design and American manufacturing suggest a mid-range price point, with value driven by piece count, material durability, and family-friendly appeal."
