sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
282659,"Item Name: Sliced Almonds, 25 Lb Bag
Value: 25.0
Unit: Pound
",https://m.media-amazon.com/images/I/418RzUZunRL.jpg,199.0,25.0,,,,25 Lb Bag,unisex,,,,,1,0,0,0,,,Sliced Almonds,Grocery & Gourmet Food,solid,lb,,,"Bulk-packaged sliced almonds with no visible premium or organic claims. Large 25 lb bag suggests a bulk/wholesale positioning, likely targeting cost-conscious buyers or businesses. Standard product with no additional certifications or special features."
217055,"Item Name: Sour Gummy Bears Candy | 1 Pound Bag | Tutti-Frutti Flavor | Pink Sugar-Coated Teddies
Bullet Point 1: Contains a 1-pound bag of Sour Gummy Bears Candy in Tutti-Frutti Flavor
Bullet Point 2: Bursting with a perfect balance of sour and sweet flavors, these gummy bears offer an irresistible taste experience
Bullet Point 3: They boast a lusciously soft and irresistibly chewy texture, creating the perfect bite to conquer your candy cravings
Bullet Point 4: These vibrant, colorful candies are the perfect way to add a playful flair to candy buffets, elevate gift baskets, or delight guests as a sweet treat at special events
Bullet Point 5: Bring a playful pop of color and tangy fun to your cakes, cupcakes, ice cream, and other desserts with these vibrant sour gummy bears
Product Description: Soft, chewy, and sour gummy bears with tutti-frutti flavor packed in a convenient 1-pound bag
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91fsNElbGHL.jpg,12.99,16.0,,,,1 Pound Bag,unisex,,,,,1,0,0,0,,,Sour Gummy Bears Candy,Grocery & Gourmet Food,solid,oz,bag,plastic,"Affordable candy product with a focus on fun, colorful presentation and flavor variety. Standard plastic packaging and lack of premium claims suggest mid-range pricing. Value is driven by quantity (16 oz) and multi-use appeal for events and baking."
281829,"Item Name: Kraft Easy Mac Original, 2.05-Ounce Microwave Cups (Pack of 36)
Bullet Point 1: Case of 36, 2.05-ounce cups of macaroni and cheese (total of 73.8 ounces)
Bullet Point 2: Made with enriched macaroni
Bullet Point 3: Just add water; cooks in the microwave in 3-1/2 minutes
Bullet Point 4: Available in original and triple cheese
Value: 73.8
Unit: Ounce
",https://m.media-amazon.com/images/I/91KZ-DvzKyL.jpg,2.49,73.8,,,,2.05-Ounce Microwave Cups (Pack of 36),unisex,,,,,1,0,1,0,,Kraft,Easy Mac Original,Grocery & Gourmet Food,solid,oz,container,plastic,"Convenience-focused microwaveable macaroni and cheese in bulk packaging. Positioned as a budget-friendly, quick-meal option with no premium or organic claims. Large pack size suggests value pricing for bulk buyers, with standard plastic packaging and basic ingredients."
178670,"Item Name: Solo Filling Cherry, 12 Ounce (Pack of 2)
Bullet Point: 2 - 12oz Cans of RASPBERRY Cake & Pastry Filling by Solo
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51ewNcsSo9L.jpg,9.95,24.0,,,,12 Ounce (Pack of 2),unisex,,,,,1,0,1,0,,Solo,Cherry Cake & Pastry Filling,Grocery & Gourmet Food,liquid,oz,can,metal,"Mid-range bakery filling product from a trusted brand, offered as a multi-pack for better value. Standard metal can packaging and no premium indicators suggest a balanced price point. The 24 oz total quantity provides quantity-to-price advantage for bakers and dessert makers."
84137,"Item Name: Earth Mama Organic Peaceful Mama Tea - 16 ct
Bullet Point: Dietary Supplement
Product Description: Earth mama organics 100% organic citrus chamomile stress less tea helps lift your spirits with a gentle blend of natural ingredients. We blend soothing lemon balm and raspberry leaf with comforting chamomile and a tangy twist of orange peel for a calming brew that's safe for pregnant and breastfeeding women. Enjoy a cup of this caffeine-free tea morning or evening, or curl up with a mug and a good book to sip your cares away. This 16 count box has a net weight of 1.23 ounce
Value: 16.0
Unit: Count
",https://m.media-amazon.com/images/I/81E8qx8ks4L.jpg,5.29,16.0,USDA Organic,Non-GMO Project Verified,,,female,,,1.0,1.0,1,1,0,0,,Earth Mama Organics,Peaceful Mama Tea,Grocery & Gourmet Food,Tea Bags,count,box,cardboard,"Premium organic herbal tea blend positioned for stress relief and relaxation, targeting pregnant and breastfeeding women. USDA Organic and Non-GMO Project Verified certifications indicate high-quality, natural ingredients. Cardboard packaging and small batch size suggest a mid-to-high price point, justified by specialty health benefits and organic credentials."
88417,"Item Name: Southeastern Mills Roast Pork Gravy Mix, 4.2 Oz. Package (Pack of 12)
Value: 50.4
Unit: Ounce
",https://m.media-amazon.com/images/I/710SBW3VcnL.jpg,37.99,4.2,,,,,unisex,,,,,1,0,1,0,,Southeastern Mills,Roast Pork Gravy Mix,Grocery & Gourmet Food,powder,oz,bag,plastic,"Southeastern Mills Roast Pork Gravy Mix is a standard grocery item with no premium or organic claims. The packaging is basic plastic, and the product is sold as a bundle deal (pack of 12). The price is likely driven by bulk purchasing and commodity nature."
206100,"Item Name: Bones Coffee Company Star Wars Dark Side, Chocolate Truffle Flavored Dark Roast Low Acid Coffee, 12 Oz Ground Whole Bean
Bullet Point 1: Surrender to the Dark Side Chocolate Truffle. This irresistible brew combines the deep richness of milk chocolate ganache and dark roasted coffee creating a flavor experience that will tempt even the strongest of wills. Your path to strength and power starts here.
Bullet Point 2: Artisan roasted coffee beans; Carefully selected coffee beans roasted in small batches so you get fresh coffee; Each bag is packaged in resealable bags to maintain freshness
Bullet Point 3: Whole bean coffee and ground coffee; Our ground coffee is suited for use in auto drip machines; Grind the whole beans to the required coarseness for french press, pour over or cold brew methods
Bullet Point 4: Vegan and keto friendly; Enjoy our flavored coffee without feeling guilty; Our gourmet coffee is keto and vegan friendly with no dairy, no sugar or carbs
Bullet Point 5: Fresh arabica beans; Our Brazilian coffee beans are ethically sourced and each batch is roasted fresh; Our medium roast arabica coffee gives you a smooth flavor with low acidity, sweet aroma and unique taste
Product Description: Bones Coffee Company stands out as an enticing alternative to what usually lines the shelves at the local grocery store. As small batch roasters, we bring imaginative flavors and colorful artwork to our customers. Bones Coffee provides seriously fresh, delicious coffee right to your doorstep. Our loyal customers have fueled our success and ignited our passion to keep bringing delectable flavors and unique experiences in every cup.
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61FAmuxCxfL.jpg,19.99,12.0,,,,Whole Bean,unisex,,,,,1,1,0,0,,Bones Coffee Company,"Star Wars Dark Side, Chocolate Truffle Flavored Dark Roast Low Acid Coffee",Grocery & Gourmet Food,Whole Bean,oz,bag,plastic,Premium specialty coffee with licensed Star Wars branding and unique flavor profile. Small-batch roasting and resealable packaging indicate quality focus. Vegan and keto-friendly claims justify higher price point. Limited-edition theme not explicitly stated.
209981,"Item Name: Pooch Cake Dog Birthday Cake Mix, Birthday Cake Flavor with Sprinkles
Bullet Point 1: This easy-to-make dog birthday cake can be baked in your oven or microwave!
Bullet Point 2: All Pooch Cake recipes are made with natural, high-quality ingredients that are safe for your pup.
Bullet Point 3: Use this cake mix to make a regular cake, cupcakes, mini cupcakes or even a double-layer cake—whichever your pooch prefers!
Bullet Point 4: Comes with dog-safe frosting mix for a bone-afide droolworthy treat.
Bullet Point 5: Proudly made in the USA.
Product Description: Make your next celebration a howl-iday with Pooch Cake Mix & Frosting Dog Treat! This canine cake mix is made just for dogs—so your pup no longer has to sit on the sidelines during birthdays, holidays and other special occasions. Pooch Cakes are easy to bake using your oven or microwave. You can make a classic cake, or split it up into cupcakes for a fun paw-ty treat. Whether you’re celebrating your dog’s birthday, gotcha day or just feel like making a special snack, Pooch Cakes are a safe and scrumptious way to let your furbaby have his cake—and eat it, too!
Value: 10.0
Unit: Ounce
",https://m.media-amazon.com/images/I/619NLos3PRL.jpg,8.49,10.0,,,,,kids,USA,,,1.0,1,0,0,0,,Pooch Cake,Dog Birthday Cake Mix,Pet Supplies,powder,oz,box,cardboard,"Pet treat cake mix for dogs, positioned as a natural and easy-to-make celebration product. Mid-range pricing expected due to niche pet specialty market and added frosting mix. Standard cardboard packaging with playful design indicates a fun, accessible product rather than premium or luxury. No organic or specialty certifications visible, suggesting cost-efficient but safe ingredient sourcing."
212515,"Item Name: Generic M.utti Tomato Passata Bottiglia 14 oz (Pack of 12)
Bullet Point 1: Versatile Use: Perfect for enhancing flavors in cooking, whether creating sauces, toppings, or mixed into various dishes.
Bullet Point 2: Rich Flavor: Carefully selected and prepared to maintain the integrity and depth of flavor, offering an exceptional taste experience.
Bullet Point 3: Convenience: Ready-to-use products save time in the kitchen, making meal preparation easier and more efficient.
Bullet Point 4: Exceptional Quality: Each product is crafted from the finest ingredients, ensuring a premium culinary experience with every use.
Product Description: Create authentic Italian dishes with this smooth tomato passata. Perfect for recipes requiring a refined texture and rich tomato flavor, it serves as an excellent base for pasta sauces, soups, and stews.
Value: 168.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71jixmIv57L.jpg,59.61,14.0,,,,14 oz,unisex,,,,,1,1,1,0,,Mutti,Tomato Passata,Grocery & Gourmet Food,liquid,oz,bottle,plastic,"Premium Italian tomato passata with a focus on rich flavor and convenience. Positioned as a high-quality ingredient for authentic Italian dishes, the product emphasizes exceptional taste and ease of use. The bundle deal of 12 bottles suggests value pricing for bulk purchases, while the plastic bottle packaging indicates practicality over luxury."
44541,"Item Name: Pearson's Vanilla BUN Cluster Bar | Roasted Peanuts, Real Milk Chocolate, and Vanilla Nougat | Pack of 24 | Individually Wrapped
Bullet Point 1: Each bulk box contains 24, full size and individually wrapped, Pearson's Vanilla BUN Peanut Cluster Bars.
Bullet Point 2: Pearson's Vanilla BUN Bar is loaded with fresh roasted peanuts, real milk chocolate, and creamy vanilla nougat.
Bullet Point 3: A delicious cluster! Indulge in real milk chocolate, fresh roasted peanuts, and creamy vanilla nougat. Go ahead – take a cluster break!
Bullet Point 4: This 24-Count bulk box is a convenient option for both home and office. Pearson's Vanilla BUN cluster bars are also great gifts for the candy lover in your life!
Bullet Point 5: Made in the USA, Gluten Free, and proudly produced in Saint Paul, Minnesota.
Value: 42.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61qxeAB7qBL.jpg,40.95,42.0,,,,,unisex,USA,,,,1,0,1,0,,Pearson's,Vanilla BUN Cluster Bar,Grocery & Gourmet Food,bar,oz,box,cardboard,"Bulk pack of 24 individually wrapped chocolate bars with a focus on affordability and convenience. Gluten-free labeling and Made-in-USA origin may slightly elevate perceived quality. Standard cardboard packaging and absence of premium indicators suggest a mid-range, value-oriented positioning."
