sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
211707,"Item Name: Fresh Finest Oregano 3.89oz - Premium Dried Oregano Leaves - All-Natural, Non-GMO, Gluten-Free, Kosher - Perfect for Cooking, Seasoning, and Garnishing
Bullet Point 1: Bold Flavors: Experience the rich and robust taste of premium dried oregano leaves, perfect for enhancing any dish.
Bullet Point 2: Perfect Size: Convenient 3.89oz size ensures you have plenty of oregano for all your culinary needs.
Bullet Point 3: Ideal and Versatile Use: Perfect for cooking, seasoning, and garnishing a variety of dishes, from Italian to Mediterranean cuisine.
Bullet Point 4: Quality You Can Trust: All-natural, non-GMO, gluten-free, and kosher, ensuring the highest quality for your kitchen.
Bullet Point 5: 100% Pure: Enjoy the pure, unadulterated flavor of oregano with no additives or preservatives.
Product Description: Enhance your culinary creations with Fresh Finest Oregano. Our premium dried oregano leaves offer bold, authentic flavors that will elevate any dish. All-natural, non-GMO, gluten-free, and kosher, this oregano is perfect for cooking, seasoning, and garnishing. Conveniently packaged in a 3.89oz container, you’ll always have enough on hand for all your culinary needs.
Value: 3.89
Unit: Ounce
",https://m.media-amazon.com/images/I/71xBinQ6OgL.jpg,10.0,3.89,Kosher,,,,unisex,,Fresh Finest,,1.0,1,1,0,0,,Fresh Finest,Oregano Leaves,Grocery & Gourmet Food,solid,oz,bottle,glass,"Premium dried oregano leaves positioned as a high-quality culinary ingredient. All-natural, non-GMO, gluten-free, and kosher certifications suggest mid-to-high price tier. Glass packaging and bold flavor claims reinforce premium positioning. Convenient size and versatile use justify a higher price point compared to standard dried herbs."
150994,"Item Name: 5 LB. Lite Sugar Free (Assorted) Salt Water Taffy - Gourmet Taffy by Taffy Town
Bullet Point 1: YOU ARE IN FOR AN ENJOYABLE TREAT: Salt Water Taffy by Taffy Town includes 5 lbs. of delicious gourmet taffy, individually wrapped for maximum freshness. Made in the USA.
Bullet Point 2: PERFECTION IN CONFECTION: Our goal is to provide the most flavorful, true-to-life varieties of soft, whipped-style taffy. With over 75 flavors to choose from, you are sure to find the taffy you love.
Bullet Point 3: OLD-FASHIONED UNIQUE RECIPE: For over 100 years Taffy Town has perfected its famous recipe. Each piece comes from a 24-hour long hand-made batch process to produce its perfect soft texture.
Bullet Point 4: ALLERGEN FREE: Everyone can try our delicious taffy treats. We offer a completely nut, gluten & soy free taffy for all our flavors. Kosher certified and comes in both regular and sugar free options.
Bullet Point 5: WHAT’S INCLUDED: Each bag contains 5 pounds of Lite Sugar Free Assorted flavored salt water taffy, individually wrapped for maximum freshness. Approximately 400-500 pieces. Made in the USA.
Product Description: With Taffy Town salt water taffy, you are in for an enjoyable treat! Each bag has individually wrapped delicious gourmet taffy. Can’t decide which delicious Taffy Town flavor you want to take home with you? Try our wonderful selection of assorted flavors, including: Banana, Grape, Orange Crème, Peppermint, Raspberry, Watermelon, Caramel Swirls, Juicy Cherry, Chocolate, Green apple, Licorice Swirls, Neapolitan, Cinnamon, Root beer Float and Vanilla. Taffy Town is a 4th generation family business based out of the USA. We are dedicated to carrying on the delicious legacy that came before us. Through the years, we have been able to perfect and refine our taffy making process. Each piece of our candy taffy comes from a hand-made batch process. Taffy Town is famous for its unique recipe, using egg whites to create a whipped nougat style taffy with a soft texture that melts in your mouth. By using a whipping process and 24-hour long batch conditioning process, we produce a perfect soft texture; add to that the finest domestic and imported flavors, and the result is perfection in confection! At Taffy Town, we make sure we always have the best of flavors. Our goal is to provide the most flavorful, true-to-life varieties of soft, whipped style taffy you can find. We are always testing new flavors and adding them to our list every year. With 75 flavors and all kinds of different assortments you are sure to find a taffy that you love. Our business is committed to the candy excellence we started over 100 years ago, and we want everyone to be able to partake in our delicious taffy treats. We are proud to offer a completely nut, gluten & soy free taffy for all our flavors. Even our new Peanut Butter and PB&J flavors are nut free! Our taffy is Kosher certified and comes in both regular and sugar free options.
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51p1SIZI0-L.jpg,38.98,5.0,Kosher,,,5 LB,unisex,USA,Taffy Town,,,1,1,0,0,,Taffy Town,Lite Sugar Free (Assorted) Salt Water Taffy,Grocery & Gourmet Food,solid,lb,bag,plastic,"Premium gourmet taffy with a long-standing family recipe, positioned as a high-quality confectionery product. The 5 lb bulk size and individually wrapped pieces suggest a focus on freshness and value. Kosher certification and allergen-free claims (nut, gluten, soy) enhance its appeal to a broad audience. The use of egg whites and a 24-hour batch process indicates a labor-intensive, artisanal approach."
84164,"Item Name: Pompeian 00008 Robust 16 Fl.Oz Extra Virgin Olive Oil, First Cold Pressed, Full-Bodied Flavor, Perfect for Salad Dressings and Marinades, Gluten Free, Non-Allergenic, Non-GMO, Pack of 3
Bullet Point: Pack of 3
Product Description: Pompeian
Value: 3.0
Unit: Bottle
",https://m.media-amazon.com/images/I/71RKptd6doL.jpg,7.38,16.0,,,,16 Fl. Oz (473 mL),unisex,,,,,1,0,1,0,,Pompeian,Robust Extra Virgin Olive Oil,Grocery & Gourmet Food,liquid,fl_oz,bottle,glass,Mid-range extra virgin olive oil positioned as a versatile cooking and dressing oil. Standard glass bottle packaging with clear labeling of gluten-free and non-GMO attributes. Pack of 3 offers bulk value without premium pricing cues. Brand recognition and functional claims support competitive pricing in the olive oil category.
30442,"Item Name: MW Polar Mushrooms, Pieces & Stems, 4 oz (Pack of 1), Great for Grilled, Sauteed, Soup, Chowder, Salad, Pizza, Pasta, Breakfast Omelets
Bullet Point 1: 【EASY & DELICIOUS】Polar Pieces & Stems Mushrooms come conveniently pre-sliced, ready to complement your pastas, pizzas, omelets, soups, chowders, and side dishes. Save tons of time prepping mushrooms! Polar mushrooms are loaded with umami and a favorite for vegan, gluten free, paleo, and keta diets.
Bullet Point 2: 【LIGHTLY SEASONED】These mushrooms are a healthy and nutritious ned vegetable that is a great addition to your breakfast, lunch, and dinner. They come lightly seasoned, so you flavor them as you like without worrying about adding too much salt.
Bullet Point 3: 【GRILLING OR SUATEED】Sauté Polar Pieces & Stems Mushrooms to make a creamy mushroom sauce for your steak or mashed potatoes. They’re a must-have shelf stable pantry staple that is perfect for your brunches, steak nights, backyard barbeques, and more.
Bullet Point 4: 【CONVIENENT】Stir fry your vegetables with a of Polar Pieces & Stems Mushrooms to elevate the flavor of your dish. Though they are safe and ready-to-eat straight from the , the mushrooms are even better when heated up to bring out the natural flavor of the mushrooms. Plus, that gets rid of any natural metallic flavor.
Bullet Point 5: 【SHELF STABLE MUST-HAVE】Polar uses high quality ingredients and we pack them into 4 oz s at their peak freshness to preserve their flavor. Polar Marinated Mushrooms are another great addition to your recipes, salads or charcuterie boards.
Value: 4.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71ngvU+vuDL.jpg,3.11,4.0,,,,4 oz,unisex,,,,,1,0,0,0,,Polar,"Polar Mushrooms, Pieces & Stems",Grocery & Gourmet Food,solid,oz,can,metal,"Convenient canned mushrooms positioned as a versatile, ready-to-use ingredient for various dishes. Standard metal can packaging with no premium indicators suggests mid-range pricing. Lightly seasoned and shelf-stable, targeting health-conscious and time-saving consumers. Value-driven with practical usage across multiple meal types."
79251,"Item Name: Pepperidge Farm Milano Cookies, Raspberry Chocolate, 7 oz. Bag
Bullet Point 1: Luxurious chocolate & raspberry flavor: enjoy rich dark chocolate and luscious raspberry flavor between two crispy cookies
Bullet Point 2: Crisp and delicate: Milano baked cookies are crisp in texture and delicate in flavor
Bullet Point 3: Quality ingredients: Pepperidge Farm bakers take the time to bake each Milano cookie with care and quality ingredients
Bullet Point 4: 15 cookies: each bag contains fifteen delicious raspberry flavored chocolate Milano cookies
Bullet Point 5: Enjoy every flavor: try every Milano sandwich cookie flavor — including double dark chocolate, milk chocolate, mint chocolate and more — to create a moment just for you
Value: 7.0
Unit: Ounce
",https://m.media-amazon.com/images/I/712dMUMVt6L.jpg,4.49,7.0,,,,,unisex,,,,,1,1,0,0,,Pepperidge Farm,"Milano Cookies, Raspberry Chocolate",Grocery & Gourmet Food,solid,oz,bag,plastic,Premium positioning with luxurious flavor claims and quality ingredient emphasis. Mid-sized 7 oz bag suggests a balance between single-serve and bulk consumption. Brand reputation for craftsmanship supports higher price point compared to generic cookie brands.
271267,"Item Name: Copper Moon Whole Bean Coffee, Medium Roast, Costa Rican Blend, 5 Lb.
Bullet Point 1: CAFÉ QUALITY COFFEE BREWED BY YOU: Costa Rican Coffee is known for its bright acidity and clean well balanced flavor profile. Exhibiting mild citrus or fruity undertones with hints of chocolate covered nuts, this coffee offers a pleasantly complex experience with a wine-like eloquent finish.
Bullet Point 2: PREMIUM COFFEE BLEND: Costa Rican Coffee is considered to be among the best in the world. We cultivate in volcanic soil at high altitudes which contributes to the characteristics of the beans. Slowly and carefully roasted to a medium level extracting all of those natural and complex flavors.
Bullet Point 3: COPPER MOON COFFEE SINGLE SERVE PODS: Copper Moon Coffee allergen free, Kosher certified K-Cups are single batch prepared and perfect for coffee lovers on the go who enjoy the convenience of single serve brewing. Designed for compatibility with most Keurig brewing systems.
Bullet Point 4: SUSTAINABLE COFFEE SOURCING: Copper Moon Coffee has created our own globally sustainable coffee bean sourcing program focusing outwardly to achieve a positive social, economic, and environmental impact. We support farms that minimize harm to the environment, support fair treatment of workings and insures the long-term health and viability of coffee growing communities. We search for the best high elevation, low elevation, organic, single origin coffee beans from small family owned farms in attempt to enhance the wellbeing of the family and farm. Our goal is to bring you the freshest coffee for you to proudly brew serve and enjoy.
Bullet Point 5: HAND CRAFTED ON EARTH: Copper Moon Coffee's handcrafted process begins with hand-picked premium specialty grade coffee beans sourced from 5 continents and 17 different countries, then they go through a delicate small batch roasting process to ensure we bring out the best aroma and flavors in each and every coffee we offer. Whether you enjoy light roast, medium roast or dark roast, each sip of a cup of Copper Moon Coffee embodies a singular & delightful event.
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71Z7nxuAOcL.jpg,60.45,80.0,Kosher,,,5 Lb.,adult,,,,,1,1,0,0,,Copper Moon,"Whole Bean Coffee, Medium Roast, Costa Rican Blend",Grocery & Gourmet Food,Whole Bean,oz,bag,plastic,"Premium coffee blend positioned as high-quality with a focus on sustainable sourcing and handcrafted roasting. The packaging and branding emphasize artisanal and specialty qualities, suggesting a mid-to-high price range. The 5 lb. size offers good value for bulk coffee buyers."
91211,"Item Name: Johnny's Seasoning Salt 16 Oz by Johnny's [Foods]
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/41KlQQcJ-vL.jpg,6.78,16.0,,,,,unisex,,,,,1,0,0,0,,Johnny's,Seasoning Salt,Grocery & Gourmet Food,granule,oz,bottle,plastic,"Standard seasoning salt product in a 16 oz plastic bottle, positioned as a versatile kitchen staple. No premium, organic, or specialty claims are visible, indicating a mid-range price point. The packaging and branding suggest affordability and broad appeal."
188027,"Item Name: Simple Mills Almond Flour Crunchy Cookies, Toasted Pecan - Gluten Free, Vegan, Healthy Snacks, Made with Organic Coconut Oil, 5.5 Ounce (Pack of 1)
Bullet Point 1: Receive 1 box of Simple Mills Toasted Pecan Almond Flour Cookies. Not your average cookie. Our perfect Toasted Pecan cookies let you indulge in a cookie craving that does more for you, thanks to our ingredients
Bullet Point 2: Take a look at our nutritious cookie ingredients. Nutrient dense, purposeful ingredient list for these delicious snacks from Simple Mills.
Bullet Point 3: See our reviews on your iPhone, iPad, Android, or laptop by scrolling down to see how other consumers rate our delicous taste!
Bullet Point 4: Nothing artificial, ever. Shelf stable snack that is perfect for stocking up the pantry and great way to gain energy and boost productivity
Bullet Point 5: Made With Simple Ingredients, Certified Gluten free, Non-GMO, Grain Free, Corn Free, Paleo Friendly, Plant Based
Value: 5.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71YlgjV-vZS.jpg,5.44,5.5,Certified Gluten Free,Vegan,Non-GMO,5.5 Ounce (Pack of 1),unisex,,,,1.0,1,1,0,0,,Simple Mills,"Almond Flour Crunchy Cookies, Toasted Pecan",Grocery & Gourmet Food,solid,oz,box,cardboard,"Premium positioning with natural, gluten-free, and vegan certifications. Mid-sized packaging with clear health-focused branding. Targets health-conscious consumers willing to pay a premium for clean-label snacks. Ingredient quality and dietary certifications justify a higher price point compared to conventional cookies."
100029,"Item Name: Kinder Easter Creamy Milk Chocolate Mini Eggs Stand Up Bag - 3.5 Oz
Value: 3.5
Unit: Ounce
",https://m.media-amazon.com/images/I/61XM9WG+A1L.jpg,2.98,3.5,,,,3.5 Oz,kids,,,,,1,0,0,1,,Kinder,Easter Creamy Milk Chocolate Mini Eggs,Grocery & Gourmet Food,solid,oz,bag,plastic,"Kinder Chocolate Mini Eggs are positioned as a seasonal, limited-edition treat for children, likely priced at a mid-range level due to brand recognition and festive packaging. The 3.5 oz size suggests a single-serve or small sharing portion, balancing affordability with portion control. The plastic bag packaging is standard for confectionery, and the product does not highlight premium or organic attributes, indicating a mainstream pricing strategy."
195190,"Item Name: Cochin Masala Chai Tea (Loose) (8 oz, ZIN: 510580) - 2 Pack
Bullet Point 1: Cochin Masala Chai Tea (Loose) (8 oz, ZIN: 510580)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Cochin Masala Chai Tea (Loose) (8 oz, ZIN: 510580)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Black Peppercorns, Black Tea, Cardamom, Cinnamon, Cloves, Coriander Seed, Ginger Root
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/817Fsj5bjhL.jpg,99.5,16.0,GMP,,,"Loose, 8 oz, 2 Pack",unisex,United States,TerraVita,,,1,1,1,0,,TerraVita,Cochin Masala Chai Tea,Grocery & Gourmet Food,Loose Leaf,oz,pouch,plastic,Premium positioning with 'Premium Worldwide Teas' branding and GMP certification. Loose leaf format and herbal blend suggest higher quality and price point. Convenient pouch packaging and 2-pack deal indicate value for bulk buyers. No fillers and natural ingredients reinforce premium appeal.
