sample_id,catalog_content,image_link,price_x,declared_quantity,certifications_0,certifications_1,certifications_2,variant,target_demographic,country_of_origin,manufacturer,is_organic,is_natural,edible,is_premium,is_bundle_deal,is_limited_edition,price_y,brand_name,product_name,category,product_form,declared_unit,packaging_type,packaging_material,overall_summary
174480,"Item Name: Briannas Champagne Caper Vinaigrette (6x12Oz)
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/61Xfj9VmvOL.jpg,43.57,6.0,,,,,unisex,,,,1.0,1,0,1,0,,Brianna's,Champagne Caper Vinaigrette,Grocery & Gourmet Food,liquid,count,bottle,glass,"Brianna's Champagne Caper Vinaigrette is a salad dressing positioned as an all-natural product. The packaging is standard glass bottles, and the brand does not appear to emphasize premium or limited-edition status. The bundle deal of six 12-ounce bottles suggests a value-oriented offering for consumers seeking quantity discounts."
105434,"Item Name: Cinnamon Cheerios Gluten Free Cereal 14.3 oz Box
Bullet Point 1: Deliver heart health in a tasty way
Bullet Point 2: Cinnamon flavor
Bullet Point 3: 1st Ingredient whole grain
Bullet Point 4: Heart Healthy
Bullet Point 5: Non-GMO
Value: 14.3
Unit: Ounce
",https://m.media-amazon.com/images/I/91wlr07uR5L.jpg,3.28,14.3,,,,Gluten Free,unisex,,,,,1,0,0,0,,General Mills,Cinnamon Cheerios,Grocery & Gourmet Food,solid,oz,box,cardboard,"Gluten-free breakfast cereal with a focus on heart health and whole grain content. Positioned as a health-conscious option with non-GMO certification, but lacks premium indicators. Standard cardboard packaging and mid-sized quantity suggest a mid-range price point."
166931,"Item Name: Herdez Queso Dip 15oz Jar (Pack of 3) (Choose Flavor Below) (Queso Con Salsa)
Bullet Point: 3 - 15oz Jars
Product Description: Herdez
Value: 3.0
Unit: Jar
",https://m.media-amazon.com/images/I/31sQffWtMVL.jpg,3.88,15.0,,,,15oz Jar (Pack of 3),unisex,,,,,1,0,1,0,,Herdez,Queso Dip,Grocery & Gourmet Food,liquid,oz,jar,glass,"Herdez Queso Dip is a standard grocery item sold in a multipack of three 15oz glass jars, indicating a value-oriented bundle deal. The product is positioned as an everyday dip with no premium or specialty claims. The glass packaging suggests durability, but the basic labeling and lack of certifications or organic claims align with a mid-range price point."
122070,"Item Name: Bob's Red Mill Corn Flour 22 ounce (Pack of 3)
Bullet Point 1: WHOLE GRAIN GOODNESS: Gluten Free Corn Flour is 100% stone ground on our slow-turning stone mill in our dedicated gluten free facility
Bullet Point 2: YOUR SECRET INGREDIENT: This whole grain golden flour is a “secret ingredient” for many bakers and produces beautiful gluten free cornbread, muffins and corn pudding
Bullet Point 3: KEEP IT FRESH: Because our corn flour is whole grain, you will want to store it (preferably in a sealed container) in the refrigerator or freezer for maximum freshness
Bullet Point 4: BOB'S RED MILL: Make folks a little happier: it’s the idea that keeps our stone mills grinding to fill every bag with wholesome goodness
Product Description: BOB'S RED MILL: Make folks a little happier: it’s the idea that keeps our stone mills grinding to fill every bag with wholesome goodness
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/71UUPfeOudL.jpg,3.99,3.0,Gluten Free,,,22 oz (Pack of 3),unisex,,,,,1,0,1,0,,Bob's Red Mill,Gluten Free Whole Grain Corn Flour Stone Ground,Grocery & Gourmet Food,powder,count,bag,plastic,"Gluten-free specialty flour from a trusted brand, positioned as a premium baking ingredient. Multi-pack deal offers bulk savings, while stone-ground whole grain and dedicated gluten-free facility suggest quality. Packaging emphasizes freshness and storage recommendations, reinforcing value. Pricing likely reflects niche appeal and production standards over commodity pricing."
85173,"Item Name: G. Washington's Brown Seasoning And Broth, 1.1 oz (Pack of 24)
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/51-nO-MzAkL.jpg,40.09,1.1,,,,1.1 oz (Pack of 24),unisex,,,,,1,0,1,0,,G. Washington's,Rich Brown Seasoning and Broth,Grocery & Gourmet Food,powder,oz,box,cardboard,"G. Washington's Rich Brown Seasoning and Broth is a gluten-free powdered seasoning sold in a bulk pack of 24 individual foil packets. The packaging is standard cardboard with no premium indicators. The product is positioned as a convenient, value-oriented seasoning for cooking, with the bulk pack suggesting affordability and practicality for frequent use."
16432,"Item Name: Lalvin EC-1118 Yeast by Lallemand Inc - PACK OF 2
Bullet Point 1: EC - 1118 wine yeast
Bullet Point 2: 5 g. pouch - Set of 2
Bullet Point 3: Recommended for all types of wines, including sparkling, and late harvest wines and cider. It may also be used to restart stuck fermentations
Product Description: The EC-1118 strain is recommended for all types of wines, including sparkling, and late harvest wines and cider. It may also be used to restart stuck fermentations. PACK OF 2
Value: 2.0
Unit: Count
",https://m.media-amazon.com/images/I/81AhAtsNeUL.jpg,5.89,2.0,,,,Pack of 2,unisex,Canada,Lallemand Inc,,,1,0,1,0,,Lalvin,EC-1118 Yeast,Grocery & Gourmet Food,granule,count,pouch,plastic,"Specialty wine yeast product marketed as a versatile fermentation aid for various wine and cider types. Packaged in small 5g pouches with a bundle deal of two units, indicating a focus on value for home winemakers. Standard plastic pouch packaging and lack of premium or organic claims suggest a mid-range pricing position driven by functional utility rather than luxury positioning."
115895,"Item Name: Tostitos Salsa Variety Pack (15.5 Ounce, 3 Pack)
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81CGrm-nlqL.jpg,16.59,15.5,,,,"Mild, Medium",unisex,,,,,1,0,1,0,,Tostitos,Chunky Salsa,Grocery & Gourmet Food,liquid,oz,jar,glass,"A mid-range salsa variety pack offering a standard 15.5 oz size per jar with mild and medium heat options. The glass jar packaging and brand recognition suggest a balance between quality and affordability, targeting everyday consumers. The bundle deal provides value for those seeking variety in spice levels."
113641,"Item Name: StarKist Chunk White Tuna in Water, 5 oz Can (48 Pack)
Bullet Point 1: Excellent Source of Protein: Our tuna is a natural source of protein and Omega 3s It has 22g of protein and 100 calories per can. It’s soy free and gluten free and works well with Keto, paleo, Mediterranean and weight Watchers diet plans
Bullet Point 2: Add variety to your diet: tuna is a wholesome choice for a snack or meal that fits into an active lifestyle StarKist tuna in Water is a great and easy way to add seafood to your diet
Bullet Point 3: Versatile: Albacore’s mild flavor and firmer texture makes it a great option for salads, pasta dishes or as a substitute for chicken in your favorite recipe
Bullet Point 4: Bulk 4 pack: buy your tuna in bulk with the StarKist 4-pack. These tuna cans are easy to store and great to have handy for when hunger strikes. Whether you’re on the go, at the office or at home
Bullet Point 5: Delicious, mild flavor: StarKist Albacore Chunk white Tuna in Water is wild caught and dolphin safe. Each of our nutrient dense tuna cans features select cuts of delicious, premium tuna
Value: 240.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71HzGLUpaOL.jpg,64.745,240.0,,,,5 oz Can (48 Pack),unisex,United States,,,1.0,1,1,1,0,,StarKist,Chunk White Albacore Tuna in Water,Grocery & Gourmet Food,,oz,can,metal,"Premium canned tuna with high protein content and wild-caught, dolphin-safe claims. Bulk 48-pack offers value for active lifestyles, keto/paleo diets, and meal prep. Metal can packaging ensures freshness, while mild flavor and firm texture appeal to versatile culinary uses."
118072,"Item Name: Liquid Alchemist Grenadine Syrup for Cocktails - Real Ingredients Make our Pomegranate Syrup the Perfect Shirley Temple Mix - Our Small Batch Grenadine is Non-GMO, Gluten Free & Vegan (12 oz)
Bullet Point 1: Real Ingredients - We make our all natural grenadine syrup with non-gmo ingredients you can actually pronounce. We use fresh pomegranate, natural cane sugar, and orange blossom water to make a vegan grenadine syrup for drinks we're proud of
Bullet Point 2: Cocktails Made Easy - Use our real grenadine cocktail syrup to mix up delicious cocktails with just a few ingredients. Combine our grenadine drink flavoring syrup with orange juice and tequilla to quickly make an incredible Tequila Sunrise
Bullet Point 3: Perfect for Mocktails, Lemonade & Soda - Create a wide variety of delicious non-alcoholic drinks by adding our grenadine drink syrup flavors to any beverage. Use as a shirley temple drink mix by adding a splash of our grenadine syrup for shirley temples to any lemon lime soda
Bullet Point 4: Make More Drinks - Crafted to be shelf stable for up to a year, you'll have plenty of time to enjoy our bar cocktail mixers. Each 25 oz bottle of our gourmet syrup grenadine is enough to make up to 25 - 50 drinks
Bullet Point 5: The Liquid Alchemist Promise - Made right here in the USA, we expertly craft and ship every bottle of our pomegranate flavor syrup to your door. We want your first sip to be perfect, so if anything is wrong with your red grenadine syrup, we'll ship you a new one for free
Product Description: Liquid Alchemist Real Grenadine is a premium & natural pomegranate based cocktail syrup. Crafted with pomegranates, cane sugar, pomegranate molasses, and orange blossom water. Made in USA. Excellent refrigerated shelf life after opening. Essential ingredient in a Shirley Temple, Roy Rogers, and many cocktails including the Ward 8, Jack Rose, and Tequila Sunrise.
Value: 12.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81TwVah4ewL.jpg,19.95,12.0,,,,12 oz,adult,USA,Liquid Alchemist,,1.0,1,1,0,0,,Liquid Alchemist,Grenadine Syrup,Grocery & Gourmet Food,liquid,fl_oz,bottle,glass,"Premium cocktail syrup with natural ingredients, positioned as a high-quality mixer for cocktails and mocktails. Glass bottle packaging and craft-focused branding indicate a premium price point. Non-GMO, gluten-free, and vegan certifications add value. Made in the USA with a focus on small-batch quality."
3462,"Item Name: Starburst Minis Original Sweets Treat Bag 125g
Bullet Point 1: Package includes 125g bag
Bullet Point 2: Just like the Starburst candies you know and love, only smaller and unwrapped
Bullet Point 3: Perfect for parties, sweet snacking, or as a flavorful after-dinner treat
Bullet Point 4: The strawberry, cherry, orange, and lemon flavors that started it all., now unwrapped
Bullet Point 5: Fruit-flavored, mini candy chews with a soft, chewy texture
Product Description: Product Description</br> Starburst Minis Original Sweets Treat Bag - 125G Fun fact: Small things can actually be pretty great. Want proof Check out these STARBURST Sours Minis Candies. They’re just like the STARBURST Candy you know and love, only smaller and unwrapped. STARBURST Minis Candies are packed with a variety of great-tasting fruit flavors and a deliciously soft, chewy texture to be enjoyed anytime, anywhere. Like, say, right now. Or righ now. STARBURST Original Minis Candy contains strawberry, cherry, orange, and lemon flavors.</br> Ingredients</br> Sugar, Glucose Syrup, Palm Fat, Acid Citric acid, Concentrated Fruit Juices (1.4%** (Apple, Orange, Blackcurrant, Strawberry, Lime, Lemon), Dextrin, Modified Starch, Maltodextrin, Flavourings, Emulsifier Lecithin, Concentrates (Radish, Sweet Potato, Carthamus), Colours Anthocyanins, Beta-Carotene, Vegetable Carbon, **Equivalent to 11.5% Fruit Juice
Value: 4.4
Unit: Ounce
",https://m.media-amazon.com/images/I/61mtgz-q9gL.jpg,8.9,125.0,,,,125g,unisex,,,,,1,0,0,0,£1,Starburst,Minis Original Sweets Treat Bag,Grocery & Gourmet Food,solid,g,bag,plastic,"Standard mid-tier candy product with bright, eye-catching packaging. Positioned as an everyday snack with no premium or organic claims. The 125g size and plastic bag suggest affordability and mass-market appeal. Price is likely driven by commodity ingredients and brand recognition rather than premium positioning."
